,"Textiles, industries de l'habillement, industrie du cuir et de la chaussure 001562874",Textiles 001563047,Préparation de fibres textiles et filature 001563401,Tissage 001563404,Ennoblissement textile 001563407,Autres textiles 001563410,Industrie de l'habillement 001563050,"Vêtements, autres qu'en fourrure 001563413",Articles à mailles 001563416,Industrie automobile 001562965,Construction de véhicules automobiles 001562980,Carrosseries et remorques 001562983,Equipements automobiles 001562986,Autres matériels de transport 001562967,Navale 001562989,Locomotives et autre matériel ferroviaire roulant 001562992,Aéronautique et spatiale 001563059,Matériels de transport n.c.a. 001563062,"Produits informatiques, électroniques et optiques 001562888",Composants et cartes électroniques 001562745,Ordinateurs et d'équipements périphériques 001562748,Equipements de communication 001562751,Produits électroniques grand public 001562814,"Instruments et d'appareils de mesure, d'essai et de navigation - horlogerie 001562817","Equipements d'irradiation médicale, d'équipements électro médicaux et électro thérapeutiques",Matériels optique et photographique 001562823,Equipements électriques 001562890,"Moteurs, génératrices et transformateurs électriques etmatériel de distribution et de commande électrique",Piles et accumulateurs électriques 001562829,Fils et câbles et matériel d'installation électrique 001562892,Appareils d'éclairage électrique 001562895,Appareils ménagers 001562898,Autres matériels électriques 001562901,Machines et équipements n.c.a. 001562953,Machines d'usage général 001562904,Autres machines d'usage général 001562907,Machines agricoles et forestières 001562910,Machines de formage des métaux et machines-outils 001562974,Autres machines d'usage spécifique 001562977,Industries alimentaires 001563038,Transformation et conservation de la viande et préparation de produits à base de viande  001563291,Transformation et conservation de fruits et légumes 001563294,Fabrication d'huiles et graisses végétales et animales 001563297,Fabrication de produits laitiers 001563340,Travail des grains - fabrication de produits amylacés 001563343,Fabrication de produits de boulangerie-pâtisserie et de pâtes alimentaires 001563346,Fabrication d'autres produits alimentaires001563349,Fabrication d'aliments pour animaux 001563352,Fabrication de boissons 001563041,Fabrication de produits à base de tabac 001563044
1996-11-30,260.758903821,164.281955199,212.10900011,161.226756657,253.891882064,143.728901684,478.296295834,583.549466649,248.188967252,59.76716372,59.205595731,55.829945675,60.705798997,71.91812005,122.846972156,67.9,55.5010134,110.7,82.106667811,45.369030406,188.304943468,79.6,57.2,116.579258164,78.5,88.9,107.627225057,103.513370488,128.678045081,102.135092288,70.679610962,163.074796535,91.5,84.42337846,87.12448381,70.879474412,78.24412695,95.1,106.385491392,107.659714646,95.698324568,75.006105597,107.4,85.022450717,94.038485315,113.412995465,192.417741237,104.11569232,104.152932424,179.541415381
1996-12-31,231.681614188,132.144623053,172.59205972,131.752930745,196.173621983,115.904250042,448.902190682,564.343662971,195.06549516,51.162350594,53.26853191,56.144494223,48.855270661,64.846831369,121.378937022,80.2,46.195316809,70.9,123.930644121,51.101207382,378.755528858,131.9,71.4,166.968824236,148.4,89.3,95.80577412,87.314174091,125.854169854,96.18930398,74.604492375,139.006123658,89.4,92.955649587,79.128718345,83.409771328,84.312975794,112.7,135.44893782,88.318268159,101.101645022,48.466021061,100.6,84.205637586,86.426831782,98.109146267,116.889626098,104.509623412,102.411540216,136.854312892
1997-01-31,259.457375808,153.673288847,211.446627351,159.549827894,225.099547729,131.706421701,469.363352545,575.037630543,233.973352149,59.749656482,58.588808538,63.707329354,60.289138938,97.249108664,140.047775853,82.9,87.935822169,79.4,44.469881534,39.724655624,118.442814307,38,70.4,45.132124642,28,56.8,88.976928624,92.282362943,132.68083407,79.540802785,55.773871797,112.901796612,69.2,77.417629564,83.777639947,61.214398884,74.958788426,109.1,94.451726123,82.493616127,99.762558168,44.931009018,105.9,91.579992199,90.659155053,101.229654943,73.512467256,116.531566599,65.696220633,183.764192035
1997-02-28,263.9,156.873833852,209,162.1,228.4,134.692826089,480.4,586.7,246.5,61.5,61.1,67.6,61.5,92.3,138.4,147.2,68.6,156,50.5,38.3,114.2,50.9,50.7,57.1,35,54.3,99.056272636,106.669512012,87.7,100.6,59.5,106.7,75.1,81.6,87,63.421877814,82.4,97.4,106.3,78.950415907,92.3,39.2,103.4,87.536812172,85.350162257,120.4,76.1,103.505100827,64.8,185.2
1997-03-31,280.526184137,163.522581274,238.873111574,173.445932706,250.188983353,134.487879108,507.18806121,620.149190346,262.680476276,68.12573677,67.583885581,70.947644193,68.727642966,105.366081887,150.210849005,89.7,91.758132343,144,71.176164173,49.78333226,147.841830495,82.9,74.8,71.285629159,83.6,69.3,110.064670987,126.392803988,133.755264633,94.554104889,65.523091888,106.358840974,83.9,94.761979052,95.933422339,76.501739925,104.318321124,104.6,126.65020058,83.476423139,100.800031996,37.91118052,115.6,98.833663794,91.225520995,118.4961064,81.446708874,106.275814947,79.002254655,189.457336687
1997-04-30,258.776507584,167.316196461,231.599863449,184.178887345,254.365885155,138.382777522,443.616231738,523.063713456,266.615213681,71.191719953,71.09024206,76.705254485,71.104237475,81.152563694,95.991864409,80.8,72.461449137,169.6,70.133937255,46.72797552,85.120049409,78.1,60.4,99.375987508,39.9,99.6,102.618796387,110.790958667,83.292164033,103.995233449,60.53175221,117.670524573,86.5,89.001382752,97.61587602,72.914895557,89.230137934,80.6,104.230219121,84.077064928,105.25678962,33.019467371,117.3,101.61125942,90.865807436,120.075922706,80.616117816,104.732019672,89.097399468,188.908413229
1997-05-31,237.295707825,156.207376872,219.927011601,169.124674599,216.855180903,132.848729504,412.520968262,497.095465874,226.806327534,64.504689082,63.46853191,66.471070839,65.373958487,65.750270196,102.620374028,61.1,51.216546897,147.8,61.740347053,48.99704002,119.91211934,64.5,61,63.377956106,48,108.2,90.087523727,91.730063356,88.979699706,97.293774068,58.059141243,99.060681625,83.5,87.145921488,91.248433433,72.495407492,67.43028219,100.3,111.905668302,82.296568058,99.592665246,40.955790525,102.7,102.773030856,87.830515825,111.866518876,74.347822265,101.494922737,90.451801957,153.65921749
1997-06-30,278.290607555,176.376332269,244.182543635,180.13544677,253.183534844,153.203317363,483.833297786,580.328217221,273.220684244,74.507038557,75.205595731,75.481280344,73.649680105,96.700032023,114.165920714,86,90.341065608,141.7,95.099730292,60.760297927,190.308787266,101.9,67.8,115.167398636,123.4,105.1,109.040715818,114.734058109,94.773040239,108.917105354,88.021826491,117.781858626,85.8,101.20755013,104.710163933,89.452707792,82.810904788,107.8,121.669607358,104.525957694,98.854333144,140.473282103,105.5,94.424457752,90.309199188,115.742012336,74.84595604,98.331487192,97.554549765,196.660006632
1997-07-31,264.382534802,151.605935185,173.6005318,149.367899596,179.103067478,144.995186223,510.310544326,613.524789615,279.638563201,69.070210449,72.988808538,72.372313873,65.354618487,72.521445858,84.89230982,78.5,63.075916789,174.9,58.473359334,56.029551589,88.754238306,67,64.9,52.998290157,34.6,64.6,106.144472735,119.683276649,102.548552319,97.986461345,79.381859859,96.269816175,84.2,93.356553297,94.274601926,80.46171393,72.240075892,123,118.484992561,107.936487056,97.157539724,171.293272791,81.9,89.720996631,83.571794397,101.424702447,71.160068304,96.526980999,88.015468411,135.415332286
1997-08-31,143.863993556,69.537616637,93.716272032,68.545670127,94.645015222,62.704771292,278.027016292,365.799473183,86.213079393,26.259259308,14.448255282,23.581159437,39.152954413,62.477344055,58.443811558,46.7,64.654828314,77.8,57.716496804,49.173740436,91.824331905,72.4,38,58.092162643,48.7,40.3,80.123061655,75.959193276,84.963038801,104.537160084,60.412086281,75.676426056,64.4,65.269213379,69.803233892,53.258146553,28.497726808,92.1,86.463117704,117.546331966,98.177762693,206.439014991,94.4,83.49385556,81.393352858,109.086729713,74.873456203,97.332840304,81.500349664,81.901923018
1997-09-30,267.496956494,176.942096911,229.36556626,178.224828487,246.178140458,157.633916981,451.84235936,541.698539708,251.879663919,73.065181335,73.725872359,75.121662134,72.570668176,90.902689672,121.471186443,71.7,82.096757164,138.1,85.441256652,67.760525011,162.683564411,81.9,97.6,84.148224248,143.2,39.9,111.169368686,109.411000107,124.191664854,100.949057421,97.325562376,139.450412287,118,94.265973472,101.536627658,83.95657824,83.837107619,127.7,99.961743481,128.333339433,99.105418798,233.722133497,103.8,84.659623513,92.918092045,132.565392144,86.437844806,107.673930337,94.096263465,188.615834375
1997-10-31,281.817597641,198.761287753,242.313313073,194.445174391,273.146826464,181.809985712,482.387519569,576.123165799,272.822860059,78.096431133,77.688808538,79.855709593,78.663917692,93.046383365,144.758562988,84.2,76.821982117,144.7,79.175723861,58.203537718,123.17264383,79,77.9,110.126317209,49.3,116.9,120.859510545,106.961423857,180.497307405,126.289323686,94.7270521,180.114564612,91.2,102.36551019,106.554066883,86.612917708,98.35913559,114.9,125.111448739,125.452925119,102.367576611,118.328242293,125.2,89.036103527,103.652649588,132.729826953,208.971440254,112.841400323,116.933450314,192.239689362
1997-11-30,251.748994954,169.468090147,226.989057422,166.570223862,232.404044074,152.763008405,441.150488367,540.800302261,226.240079988,70.505636375,70.685319103,68.646371485,70.392316279,83.629268706,125.359102182,66.3,71.047417066,122.7,85.114640113,58.651307505,152.434119603,84,51.3,106.862925337,89.3,109,117.806369487,111.549402565,146.022349944,126.945244684,83.048501799,150.075612418,111.4,93.554776683,93.81496111,79.135313167,88.437541598,103.5,120.903769032,111.659177721,97.552210376,76.536218744,110.5,88.044000545,98.761651555,118.552247872,203.791968804,106.58484977,104.609281259,168.849191143
1997-12-31,224.88275967,144.222529251,181.562957097,143.14011821,195.314141197,131.017374652,403.847845694,497.964627376,194.344906737,60.534545237,63.188808538,67.449027215,57.508091343,67.341342582,120.812061721,83,49.524831111,80.5,146.426057096,68.381745502,426.111640436,146.7,83.8,200.882201837,170.8,109.5,100.258457611,91.499479695,118.059267843,103.159053428,82.136125133,131.588315808,115,101.276515401,83.579584061,92.86333445,86.901704198,135.2,147.858984873,92.18147852,102.849987434,48.997612483,106.4,87.764159191,90.265412794,103.667748751,126.833510173,108.08302802,95.002363367,133.585395363
1998-01-31,262.05787083,162.122803852,236.975617151,169.224866942,216.453597234,141.170574446,457.922328472,557.027540187,240.165601919,69.520605807,68.56853191,77.499453633,69.879055167,115.640169871,129.002738025,134,110.16578813,100.3,52.93459253,53.505970083,120.798169483,43,70.4,48.436001265,32.7,46.5,95.103532844,97.751730534,142.187155273,86.751105051,70.693773017,114.215861893,71.5,82.738541551,90.146641152,68.189741025,77.077535678,71.9,100.885414486,85.80922645,101.101645022,47.765066211,129.4,97.152630731,93.044199412,105.941810964,77.157186669,116.568426114,75.577505635,178.011234931
1998-02-28,260,162.922953409,230.9,171.6,219.8,140.33863317,453.1,544.3,252.4,71.3,71.2,80.6,70.8,100.8,127,119.2,86.3,185.7,61.2,51.4,120.2,67.6,46.4,67.3,31.6,43.9,112.18299582,124.851815195,104.3,105.5,79.8,111,80.4,87.8,90.9,69.169170398,97.5,146.9,109.3,79.051117968,91.5,41.6,88.9,91.575419423,87.564435334,109.4,75.6,105.11921546,71.9,170.5
1998-03-31,274.711533547,173.659250619,260.725563732,189.263335496,250.274116271,144.949725319,484.982741842,579.877896279,276.727826553,77.911161937,79.132901611,83.21416108,76.63664851,100.080945627,137.930610252,94.4,85.762609903,175,79.821451601,63.325417776,190.321920169,82.9,69,78.219629372,76.1,56.9,117.355768842,137.394372794,149.15434927,98.467982304,77.412188325,111.405629791,89.5,99.366384042,99.700822964,81.707531096,89.438079209,137.7,128.536233153,86.812843134,103.516012665,39.654017232,114.2,104.780316615,93.750621712,117.992064344,84.682269894,112.749805258,83.115155799,189.684102795
1998-04-30,254.432954459,169.539171661,236.947016858,189.636774631,246.723333605,138.657729332,426.668426638,506.510436946,248.539605973,82.071675696,80.761502658,93.036050601,82.552792106,85.68292526,84.733559324,74.2,81.113562467,206.4,62.652794044,52.978214284,86.685235041,52.9,77.4,83.950461089,36.4,86.3,108.120882491,121.337784804,93.452366506,98.716803001,67.752042914,116.685009291,70.4,98.835240891,104.53048036,78.684423445,82.758501556,108.1,133.216146725,83.485667051,102.034642999,34.212942095,99.6,103.878047942,91.500321185,113.191963173,81.89887122,107.085548204,84.000518531,173.109155127
1998-05-31,232.631138516,159.803773915,228.049749301,171.516499029,228.200794609,135.111420878,392.658440805,471.345954454,223.097067228,76.828848522,77.848255282,82.483016558,75.177708859,68.250827994,88.793580368,75.4,54.723846685,181.6,68.475495337,55.269658672,117.186292573,73.7,55.9,76.910750542,49,93.6,99.71781809,104.572547925,96.548907728,104.433862495,69.509676262,105.432190859,82.2,97.498421228,96.34669874,77.714449144,68.852172068,95.9,145.728916693,82.550050995,99.856015047,44.078065885,91.4,105.93733338,88.746328273,102.572545854,73.640971328,102.324268012,96.384832425,158.231571428
1998-06-30,267.595956108,174.369113399,247.358899475,185.568167745,249.229528844,147.936412986,460.960476723,559.243030381,242.743623067,85.308536045,87.225872359,90.264763987,83.620523001,98.289148746,95.10305085,92.9,96.058121855,174.6,102.933963635,72.721031967,184.308574802,92.9,67.8,129.633750869,123.2,91.4,114.131252399,122.126332552,99.393009731,111.575273991,96.831021917,116.093700123,85.3,109.662418033,109.484700273,92.312446217,75.208259116,144.1,148.304711778,106.35305165,98.129010731,149.18434053,91.7,97.176238398,90.939005952,113.782016847,74.893064164,99.534644164,102.819771223,186.275203546
1998-07-31,249.60705782,149.538581524,185.200114332,142.546996173,165.138106382,145.487362687,477.256787105,579.18240152,249.746836564,79.273764265,85.988808538,87.831433979,73.002499373,71.739543477,78.513118909,60.8,65.903121714,176,64.578001879,62.749145078,98.932267524,82.4,52.9,59.782857913,34.9,60.5,115.267796177,129.66503807,117.367707278,109.01481805,86.169156427,103.118278708,84.3,97.217534823,95.660993131,80.660139858,63.501357034,155.8,133.518146876,111.459346108,97.350504053,182.997155935,67.5,90.992940967,91.052897312,104.155367513,73.610483879,97.30385811,94.226041705,122.413148887
1998-08-31,132.742592636,68.10806211,100.571064855,64.889901053,87.316993324,62.296271153,252.066969,328.242432113,85.902214924,29.028790563,14.848255282,29.195721207,43.794799523,62.064952345,55.367821476,44.1,64.654828314,88.9,57.373550571,53.440883201,85.96689354,60.8,43.2,56.455763696,48,37.6,81.354145829,83.266920543,85.06466923,89.352414498,71.145198056,75.676426056,62.2,67.296207584,69.904544827,54.36979667,18.929147004,83.2,98.03212641,122.281122921,101.219595084,218.671689239,96.8,87.303069685,87.418707712,108.673130738,74.873456203,100.660458776,79.210429239,91.469413384
1998-09-30,257.596995114,180.108845849,239.548606486,181.102623601,234.267882563,163.175347836,420.127168529,513.052450417,213.960182534,82.642644294,84.125872359,89.670916856,81.231365201,94.842134512,104.188700567,62.2,94.091732462,137.7,92.156191952,74.60602461,200.926316402,84.8,91.8,95.717369063,142.2,37.1,114.328711313,115.817950564,130.440925945,112.26401025,99.006999937,124.372028485,99.6,96.351943381,101.834680381,83.857103621,82.95461175,132.5,109.888431016,132.374558263,98.910137184,248.441655096,97.9,89.29175658,96.084629793,130.205177447,87.720598211,106.889420826,91.351789114,195.345148011
1998-10-31,260.854850765,190.998108434,243.293629796,190.966605323,247.074351945,174.859006984,429.258335051,513.331245202,244.886548507,90.386819382,91.56853191,94.042027823,89.000687741,89.741590161,128.902424854,96.4,74.113356099,152.6,83.554602575,65.229188247,134.679621722,74.7,78.7,113.518744165,48.7,86.3,123.594464624,116.11781543,172.448269362,127.415685544,100.97677933,168.212464441,80.1,98.965713138,101.465052763,86.714120012,85.317898032,122,118.818372969,125.452085454,101.001046371,125.671190975,104.5,93.439152077,107.381829279,126.9293356,201.872899322,110.237554695,116.381318518,204.375815797
1998-11-30,232.849237531,169.72442488,224.212224082,171.385148685,235.27246943,150.985900927,380.84506149,451.578904155,226.501568726,82.482724256,85.505595731,78.000682224,79.770430087,91.237896323,120.424353149,93.2,80.213143454,131,92.681940539,73.133669856,161.933965353,101.9,61,105.284381941,83.4,79.6,117.218769504,107.759036074,148.196059737,130.983953837,91.954073035,145.685543588,107.3,91.961180108,89.938192629,81.621831016,85.652455442,120.5,113.323675614,109.883671192,99.465173513,79.524545694,97.8,91.593745957,101.194683019,108.046130501,188.276467016,106.449669829,109.127097813,152.335082857
1998-12-31,208.13721909,134.57487883,168.095645174,134.935263367,180.665580607,122.059763012,372.076771588,453.753736955,189.866016101,66.224988712,67.588808538,77.88639493,64.361387203,78.972140503,117.180829971,124.1,62.295998189,86.3,147.4674417,76.58360226,416.750670442,149.4,81.3,200.095585286,159.7,80,103.691966434,101.285520304,124.678490392,105.891743585,88.628321851,119.16324807,91.1,99.69252298,80.410689878,96.732640052,83.212022903,129.5,139.353384406,91.105049365,101.692201459,51.278877842,98.8,90.992940967,92.529430782,98.011371115,118.894163709,106.237944882,93.352679836,131.75545844
1999-01-31,234.569731337,150.001114301,229.277473389,157.096521017,207.145633098,128.16691852,395.407151694,470.328148463,234.288188111,78.982928387,77.248255282,88.505910094,79.718644294,107.428040437,140.675279751,136.8,93.930534574,99.5,57.817048192,62.584760555,134.428416032,44.3,74.7,51.035192181,30.4,50.8,97.460830438,106.631062648,114.232602407,92.554639758,73.802920972,96.680495329,68.7,83.309461798,88.951000519,64.071470426,77.276682548,94.4,111.021890572,84.094004568,101.639158173,47.919732177,90.7,99.554325926,93.750436542,98.436556102,75.284284495,113.450992277,78.898167363,181.256630659
1999-02-28,227.8,152.740268821,217.6,160.4,210.8,130.760924728,373.1,451.2,201.1,79.3,77.6,90.4,80.2,105.5,136.7,119.4,90.2,188,65.1,53.3,117.7,63.3,60.1,81,35.6,49.4,102.085516448,110.305972648,89.6,101.9,77.4,99.1,79.2,87.3,91.4,66.04344987,98.9,93.1,118.7,79.353224151,91.8,41.3,83.7,94.402444499,84.947567152,108.7,76.7,103.807747321,73.5,169.1
1999-03-31,249.382748469,167.837894737,244.856044325,175.069854523,248.964136031,141.678535704,414.207978554,492.63563612,238.744344349,86.507809358,86.010265105,92.459323437,87.465131881,120.901655696,155.35783404,103.1,110.650951399,174.9,90.092976467,72.828535311,207.32769562,98.8,85.5,86.036185319,86.4,61.8,120.765644468,137.102428933,151.347186601,100.838730205,98.268250309,112.803961433,92.7,99.395524401,98.645778152,77.981389826,106.02978881,107.4,138.75997042,86.505761159,105.840934536,39.376623797,92.2,106.941166104,90.57012314,114.39536151,82.039913458,112.161632851,84.522020932,171.725133333
1999-04-30,211.012937714,160.278575089,227.601802067,176.140907886,244.81528724,130.422311169,320.6207573,379.436781336,189.302695933,89.694973172,82.604415792,93.233999645,96.342649613,103.213454796,106.262598872,122,95.369885568,195.8,65.570646265,62.006336943,94.003643971,59,82.4,74.457829446,43.3,84.7,105.867630339,112.762328039,96.813439885,102.997379986,78.038484466,115.896597066,80.5,92.676663066,98.439239031,79.281271158,97.858986437,81.6,109.193562889,80.43011135,95.980912984,34.113485868,87.7,103.878047942,87.747437943,107.979822384,78.346631023,104.437828605,88.019213116,152.628635366
1999-05-31,197.532405337,155.412999296,227.231266576,160.447642667,223.040215808,133.171045219,295.435518593,348.903893731,180.508634979,87.599247848,85.548255282,82.176767734,89.002334515,74.745997425,111.658439977,70.2,58.758307972,173.2,79.107516766,61.060780996,130.330055885,67.9,63.8,104.831807587,52.1,92,101.461854003,106.939839856,90.349451548,103.814076961,80.447228262,103.578890629,85.5,92.126886587,92.699505097,79.028217465,89.653432512,83.3,118.633080511,83.682283615,101.744048945,43.370390515,100.2,106.143236846,88.644203615,106.708535606,76.105941079,100.764446853,99.091102018,154.551767441
1999-06-30,231.758095912,171.598208078,241.822489255,172.866175514,235.941224581,151.39980727,362.940715064,428.204518122,217.594951475,96.070839782,94.325872359,89.769891378,98.453211009,112.274177927,108.731525426,122.3,109.232930789,170.7,110.012074138,79.963372122,268.26008683,113.3,76.4,118.361250793,124.7,89.3,121.832150052,126.463345169,127.961060433,123.185399503,106.820739193,121.218379585,94.9,106.28513342,105.709365781,95.197210161,95.603719215,153.8,125.572597322,106.550184276,99.007777991,145.703372584,83.4,97.866130557,93.709726482,118.895815357,78.346631023,100.319153675,110.46509263,196.710515996
1999-07-31,217.044870064,147.083582716,169.382910439,138.365625368,170.673059044,143.77741744,379.647577206,460.113968513,203.000703253,87.577906017,92.96853191,89.53041668,82.393212611,78.298031684,81.855547611,68.8,73.812082293,165.2,70.446036183,70.740102768,121.191969546,81.3,60.2,60.068664094,32.5,60.7,112.860205115,119.530093498,115.633528672,115.567733697,93.255615469,105.985896449,89.7,94.959004104,94.052995602,85.011879781,89.538571433,109.2,115.211744447,110.698920204,96.474107041,181.246896945,60.1,92.535873486,93.445251996,101.121709612,72.341133405,96.068461521,100.602504177,155.973665428
1999-08-31,112.883382768,65.67126563,89.154178437,61.217521434,85.336529522,61.160547168,199.144597652,255.863855721,74.430243004,31.600275367,13.56853191,27.370440934,48.554930882,66.653709023,57.780386549,45.8,70.598495037,88.9,63.836927706,66.431569597,93.620495456,74.2,53.4,50.943040668,43,38.1,88.48240081,90.023924322,92.085973006,95.787678494,76.409439771,87.317926052,65.3,65.609860431,69.112424883,57.27537719,32.760464969,72.7,83.253008379,119.932193694,99.894461201,212.789865197,88.2,87.216566225,89.936041889,108.954374309,74.84949448,99.987572399,90.552303959,74.967987577
1999-09-30,225.818119083,172.0930126,227.091683491,168.499865685,240.173795569,154.863201554,345.794690021,409.07408479,204.725904683,91.726423595,93.725872359,89.670916856,90.588899917,94.64516227,116.829604522,61.8,90.945509433,124.7,102.880412198,89.785175894,230.892458995,105.2,106.6,98.189408553,131.8,37.8,117.784242311,114.635128941,125.3820003,111.575273991,109.392349581,145.56060703,115.7,94.365305373,100.245065858,88.432936085,89.91652361,96.1,96.685936594,131.684594073,97.543165891,244.861230923,101.5,89.587424648,97.964761581,132.073680748,89.398044971,105.222338116,108.994838513,189.005939514
1999-10-31,229.468171282,187.986420305,249.227989815,180.960569135,261.434922092,170.548807911,343.385253003,402.440488861,216.776156359,100.216001344,95.648255282,99.428784811,103.1296892,104.541298467,150.826047022,110.5,88.137461958,134.5,87.781361864,79.246937067,151.871029297,90.5,98,94.50203923,46.8,90.6,128.032754091,117.747042152,185.577163696,141.001209006,105.08227529,167.20886519,85.4,102.059158188,105.97123752,88.325654814,99.118006013,139.2,117.618255186,130.618472211,104.785881336,126.269505252,108.6,93.994932338,108.967010665,137.108060284,217.122752282,117.610515367,128.235543788,169.376120645
1999-11-30,199.583221426,158.931212326,220.665493057,155.996342083,219.896827582,141.90021152,303.177402343,354.656427278,188.222088951,88.86305838,87.725872359,79.57551562,90.787996401,95.433051238,137.173559325,73.9,85.242980193,112.5,97.06935667,81.451524209,162.584367115,104.9,78.9,99.573750667,79.8,83.7,124.201657022,114.73369741,142.741058886,135.681043063,102.567691244,155.908517482,114.8,92.676663066,92.793747782,83.260255909,83.444887233,118.5,109.888431016,111.084234671,99.495982025,79.76389407,91.7,91.755657148,101.032345024,110.045010244,193.498417426,109.046821981,117.718346272,150.58058339
1999-12-31,182.132379601,135.460887542,168.095645174,125.643018125,192.57974322,125.012821794,291.958410801,347.173911833,168.153133234,77.017209094,80.688808538,80.643435458,73.797084401,76.626433359,130.724342983,122.6,55.666690087,74.6,163.088456842,94.271943943,467.267741632,209.8,110.9,193.507671667,149.6,84.1,116.83740021,113.909512689,116.182174882,119.945578678,116.466074441,127.38140311,103.5,103.256505927,83.381528174,100.403519725,81.075891626,164.8,140.836919371,90.811477777,98.508290028,51.774805094,93.1,92.167043431,92.529430782,97.426228601,120.168379808,108.471466576,89.76219215,135.319019816
2000-01-31,204.572558213,153.983444769,226.924335554,154.659341634,213.441539237,134.907170809,304.190671798,355.621413272,193.979428635,93.651186516,94.548255282,99.32670187,91.525076423,110.108586552,129.806781461,104.2,105.413232083,97.1,66.128939796,70.509454262,151.874845254,58.8,107.4,50.932917247,28.3,51.7,106.591371395,113.424161233,148.990209189,97.099733675,81.77608972,112.845391779,86.8,85.133756582,87.63395837,73.469966876,74.57251869,81.3,106.455176609,84.402795282,103.00273821,47.919732177,98.9,98.215953396,97.733298225,98.953554821,74.462627911,112.515099582,73.485628177,163.173022496
2000-02-29,201.882557217,152.893714707,221.034252923,159.585507225,221.939131221,133.08845369,291.294977819,344.974495521,172.558482658,93.702475837,95.762936179,101.077714703,91.692182072,106.484706503,126.208266584,132.2,93.206804145,189,76.623125869,72.910337798,124.401847886,84,76.6,73.684460108,39,49.9,114.946621768,123.103581457,119.914181387,116.650008683,86.822073881,119.127746763,98.8,88.901528217,89.70743293,73.068589724,87.140040642,111.2,112.086858783,78.649813783,93.675067944,41.187557814,94,93.947592036,91.808199988,106.902754405,74.302172083,105.132607269,68.312418829,161.465074271
2000-03-31,212.184362874,167.025935537,239.969054962,181.495343255,247.281837531,139.207193897,310.705317882,366.417491369,185.679227028,99.362331582,101.553178239,103.290554085,99.320824419,122.856411649,138.281230678,106.2,117.962688276,176.3,103.150790427,94.667214149,192.83909118,148,99.5,78.858309287,92,63,126.486758452,128.001411166,156.050242673,129.110924386,111.154277127,130.609964018,111,102.761508296,97.102779943,90.283797382,102.145913762,143.8,129.759858297,86.212189571,102.657023105,39.674180148,89.1,107.332533592,97.873328401,115.468122786,82.726029819,112.064523212,76.370643483,175.866569526
2000-04-30,190.800512607,157.80785665,227.503331628,167.07992467,243.909461309,129.772173296,263.729047172,311.496884875,162.152663614,96.915291547,91.620949402,112.153189884,98.962160243,91.109153608,104.723859025,64.3,84.714394505,188.1,81.943301359,89.659998777,103.634740374,77,96,74.876043932,45.7,78.5,113.278628493,115.074197814,107.291751879,119.07530489,84.898592185,127.05088128,87,97.317305746,102.415928786,85.721478795,93.689177085,96.4,114.079377688,82.007808335,99.781368611,34.263896603,98.9,105.880947652,93.577821595,108.95962975,79.821105995,104.169626573,80.007701546,150.43121506
2000-05-31,183.412920939,155.937533334,220.686972758,163.30626746,235.744168425,130.918939359,246.176490351,286.58130755,155.203297264,90.164095742,92.588808538,92.360857704,88.596230532,78.287975919,107.072265912,44.7,69.997694365,159.6,96.884908174,91.801505161,147.714646708,103.4,84.8,96.655508764,56.3,85.6,118.603204748,122.521228425,100.967842457,127.070092302,95.415618418,119.554588786,95.8,97.514533402,96.057104904,85.620788066,96.708488695,122.1,120.067429857,85.03790322,103.332398257,43.641598163,95.6,106.451956744,96.762160062,110.396887664,75.374783094,103.90731355,94.323081913,149.284327911
2000-06-30,196.118234943,158.040564187,227.091683491,160.461886227,218.617213098,138.238908991,278.300799535,333.84092987,154.821509492,93.010001105,87.325872359,105.011967753,98.055018042,97.895204262,96.386892658,71.5,98.417789127,161.3,133.000758619,112.901138306,228.404751352,171.7,103.5,124.887435048,140.1,82.3,118.574077968,115.719382096,120.124685414,129.384025836,112.656316612,122.598100978,99.2,106.583129121,106.504173043,100.369890337,91.191239867,109.2,122.594591062,103.297495949,95.687990563,140.929473687,92.5,97.27479442,93.214954959,107.881480105,72.820924049,99.632707853,96.252636169,150.678109674
2000-07-31,193.145063689,145.099784494,174.848372165,145.824566374,174.117928768,136.234796259,305.921341617,367.529743368,173.047887724,89.958478176,91.848255282,97.285043044,87.085050665,78.251326959,72.38829993,49.4,78.516823504,165.5,81.579626664,89.609998068,123.643741943,97.5,87.2,55.330739419,38.9,60.2,118.799622787,123.202106167,138.115753266,121.271369504,97.517986991,117.993447973,99.7,99.626765143,97.359808085,92.974373489,61.675737215,144.4,120.256801031,110.958796725,99.331561187,175.301298724,66.2,93.274270206,98.141796859,101.12494944,71.586829868,100.244506467,95.864395965,137.309257332
2000-08-31,99.8822244,63.497291035,88.569693744,62.870935899,82.422567585,57.486210967,164.676778515,206.547753686,71.856984555,38.361437906,24.088808538,30.425911546,50.952764869,62.161239307,43.476639596,34.6,70.09518419,80.7,75.165923063,85.773634531,99.81245868,89.3,58.7,52.998290157,54.5,38,88.584527615,92.771664974,72.317476202,94.180214341,71.217430655,87.268979703,69.6,68.70567125,70.210811729,62.404954454,38.450362975,67.3,86.143930318,117.722206645,100.727379813,202.040762406,89.6,88.449052295,95.580933286,107.178603836,73.708500502,103.90731355,79.767050754,75.605288652
