,"Textiles, industries de l'habillement, industrie du cuir et de la chaussure 001562874",Textiles 001563047,Préparation de fibres textiles et filature 001563401,Tissage 001563404,Ennoblissement textile 001563407,Autres textiles 001563410,Industrie de l'habillement 001563050,"Vêtements, autres qu'en fourrure 001563413",Articles à mailles 001563416,Industrie automobile 001562965,Construction de véhicules automobiles 001562980,Carrosseries et remorques 001562983,Equipements automobiles 001562986,Autres matériels de transport 001562967,Navale 001562989,Locomotives et autre matériel ferroviaire roulant 001562992,Aéronautique et spatiale 001563059,Matériels de transport n.c.a. 001563062,"Produits informatiques, électroniques et optiques 001562888",Composants et cartes électroniques 001562745,Ordinateurs et d'équipements périphériques 001562748,Equipements de communication 001562751,Produits électroniques grand public 001562814,"Instruments et d'appareils de mesure, d'essai et de navigation - horlogerie 001562817","Equipements d'irradiation médicale, d'équipements électro médicaux et électro thérapeutiques",Matériels optique et photographique 001562823,Equipements électriques 001562890,"Moteurs, génératrices et transformateurs électriques etmatériel de distribution et de commande électrique",Piles et accumulateurs électriques 001562829,Fils et câbles et matériel d'installation électrique 001562892,Appareils d'éclairage électrique 001562895,Appareils ménagers 001562898,Autres matériels électriques 001562901,Machines et équipements n.c.a. 001562953,Machines d'usage général 001562904,Autres machines d'usage général 001562907,Machines agricoles et forestières 001562910,Machines de formage des métaux et machines-outils 001562974,Autres machines d'usage spécifique 001562977,Industries alimentaires 001563038,Transformation et conservation de la viande et préparation de produits à base de viande  001563291,Transformation et conservation de fruits et légumes 001563294,Fabrication d'huiles et graisses végétales et animales 001563297,Fabrication de produits laitiers 001563340,Travail des grains - fabrication de produits amylacés 001563343,Fabrication de produits de boulangerie-pâtisserie et de pâtes alimentaires 001563346,Fabrication d'autres produits alimentaires001563349,Fabrication d'aliments pour animaux 001563352,Fabrication de boissons 001563041,Fabrication de produits à base de tabac 001563044
1994-03-31,321.996163109,157.937640386,239.751976343,145.563217969,247.690881344,136.342117403,661.160249293,816.530686411,326.647492245,49.853975037,56.671113356,47.535071323,41.575386322,77.628918157,117.707045969,71.778470061,63.584325871,115.981583873,65.553087067,29.250182749,91.731206111,76.360223673,37.060093534,98.853191405,111.098883455,53.817547534,98.039039216,103.517241332,83.420009031,82.350434761,67.186047208,129.324748754,79.800636789,71.700506536,71.101726212,60.842815916,60.942883734,72.837848644,89.124513836,92.34648375,92.026771196,90.135269679,95.309685851,87.311838685,81.4846997,104.137073412,90.432710789,99.475238496,90.903323294,173.378714467
1994-04-30,321.136611519,153.864766798,226.731824174,147.803035066,228.944958341,134.928049344,680.612846881,861.697515483,277.230892801,52.248065287,56.460905106,48.240784658,50.317616453,82.763929433,121.3794537,123.931510367,64.208664741,123.565189427,60.925406621,29.48072682,84.014443305,68.362590242,38.165335037,91.698068931,102.770911905,58.336075655,97.52246919,102.660739974,89.092039484,84.555644936,69.552226371,132.92334806,79.682209649,75.469857753,78.448728259,65.778896231,67.333417075,103.241134306,92.985903167,91.232589701,91.257946019,86.649639301,96.80850033,87.164625339,80.46612191,101.386822941,88.185263862,98.190620721,82.690856482,179.721871936
1994-05-31,328.005856677,159.148774987,233.544448458,148.06916916,244.540017109,139.032393132,681.725344891,828.147421211,310.287611411,53.708492748,62.49857797,48.51122888,50.648806044,79.361440112,118.025501292,94.680463683,62.774404477,126.989838845,64.475717069,29.790637853,88.133106357,75.826199174,37.760138203,96.961561237,100.319928776,58.209710055,97.419156695,101.406386371,89.284259635,85.880781867,70.367984033,132.642941791,81.783529851,77.044014703,80.315133432,66.023180374,70.867367293,103.27482251,93.849388541,93.561648092,95.410950191,90.332028483,100.357579489,87.851852055,81.645852657,105.77098593,90.585194276,100.466444584,84.65672095,193.461612783
1994-06-30,325.131230373,158.341294939,228.852372163,149.647712848,239.621363894,138.838769853,676.386524136,822.56249346,314.783762661,54.181322306,61.117529342,48.303666692,50.629910688,77.782150969,120.040291389,83.677082248,62.557958387,121.43358818,68.312265366,29.8407505,91.342902029,85.791107836,36.591149703,102.536323001,98.561005622,58.481448323,98.582208631,101.435930674,90.268102809,87.435746363,70.81475169,139.240434024,79.677358313,77.252061347,79.136039031,65.371067392,64.419937887,110.656629228,94.135148026,92.799203145,94.871308783,90.66491764,90.830647882,87.109007058,82.02949548,107.973309439,92.029101026,100.352865939,85.010888789,181.306435352
1994-07-31,313.920410194,155.947714675,238.572140466,151.554922639,243.881125033,133.030219279,634.412871204,808.497801857,272.024836214,54.824346563,62.107660444,48.497003283,50.467103455,79.504858452,124.483120927,98.430311076,61.935280165,121.173804406,62.131403739,29.252292936,96.45733593,68.06362125,38.475588119,96.777529696,97.028353037,56.663138525,98.414466734,102.421734733,90.67081343,84.718881315,72.633837475,130.808002795,79.779049721,78.171456111,81.691649039,65.398483341,61.372687216,105.111609179,101.301312556,93.972188411,99.656258845,91.211705029,82.054291056,86.374802441,81.070452085,104.002509554,90.861762658,98.90018818,93.179314281,172.473880929
1994-08-31,304.615084458,155.711636384,228.194299528,151.058666661,231.27107019,134.560706861,612.365279455,775.751769845,282.337042986,53.643048174,58.320823649,47.783897118,50.417305168,75.662017332,115.723825261,74.786089201,61.902509244,116.402738473,62.595076277,29.746470221,99.820235749,67.354434892,38.315696802,92.161552318,105.358161174,57.175010939,97.214215364,101.051039494,92.257759242,80.881362271,72.172021145,127.369078774,80.432183737,78.103771671,79.995409504,64.162619428,71.143828058,104.924168434,99.906131954,93.626388341,95.26820754,91.103598276,98.008112577,87.886136017,82.165126119,112.674808066,96.773392605,99.544983966,90.847113887,171.48835745
1994-09-30,309.021279129,157.840454172,231.275007524,152.744870119,237.640084047,135.871589314,621.152420153,771.077276994,312.484712033,54.830801759,62.0634535,47.735943478,50.332739741,79.29417117,123.472025226,97.753193552,62.227075201,121.736836997,64.669176575,30.106658718,97.711374391,68.461949795,40.213209694,94.482627653,103.302359727,57.764600852,99.940143998,107.29347332,95.672430153,86.455130125,68.514595817,128.533730567,80.272623093,79.204232308,82.028466753,64.956657629,65.699886276,102.696881702,101.050953352,92.438833385,90.979253708,91.405262352,98.385729854,90.269220438,82.202380997,104.444581365,91.876197255,100.632682613,83.933252457,182.159658255
1994-10-31,308.425385319,154.709109049,235.181119953,148.692903575,215.259118962,137.673912214,631.538348582,793.624155743,288.085001163,56.474706155,62.139196954,61.560787754,50.773670532,78.128180677,125.822892589,72.342701413,61.246340539,124.440453313,63.176558268,32.109010824,102.986137975,67.055006696,39.189996423,90.312103392,103.303674371,71.175170275,98.515090631,104.049120193,94.733882618,84.837770693,71.901785691,127.80232469,74.203051885,80.917337778,84.87167144,68.217592551,67.312565588,99.464905155,103.159205327,93.929705334,93.477661853,92.016480923,95.269635882,90.523399583,82.621972958,107.801013774,93.316114139,98.589091537,86.531588449,165.611154234
1994-11-30,309.40773285,159.854153296,233.445082898,150.031977763,232.405152765,141.781476054,625.154450045,764.047148868,305.454189568,56.986840969,64.9486296,61.343261707,50.661303332,73.098360692,122.980169689,37.42667828,59.594001708,120.801668606,67.223319626,33.057766044,97.742360971,76.520617179,39.765023641,98.307218716,93.175095489,74.958965843,100.546414237,105.926974663,96.646704175,89.117277934,72.840442825,130.895192661,75.922494634,81.476740628,84.892636128,67.395797567,73.949142126,98.016704362,101.373178311,93.991029751,94.80181164,92.170310935,94.808811021,90.358082579,82.696390402,107.343509506,92.723972265,98.159417633,92.845122881,176.614697945
1994-12-31,314.175170422,166.078923592,233.647765214,155.590290064,261.286329673,145.189351744,622.118744905,772.415258806,290.07978658,57.642864488,66.866807315,60.85939115,50.621424602,78.55591654,131.685514425,75.263224344,59.804110833,123.069179712,66.583895882,32.619365646,102.994562153,74.092482211,38.018834949,95.138918081,95.656440423,75.165318267,102.101234682,107.076750927,97.298510428,98.623980883,72.465948597,127.356217558,75.64240446,82.483059558,86.588713605,67.328592101,75.364829508,95.950366069,102.61752263,92.527247997,93.095929915,92.647952979,98.843424679,91.416798848,84.095231972,101.336046083,85.758911814,98.303246525,92.202648031,176.353106993
1995-01-31,310.732986134,160.385045774,229.586441774,154.291591984,262.427136237,136.270597769,616.732530872,761.485471588,287.326373921,58.757765386,63.509214721,59.395223727,57.287631029,75.677105014,130.129922629,67.800937134,58.231887648,131.428454542,66.9862509,33.991662853,116.970701732,70.749833403,39.295476284,94.052466055,94.500422796,74.106863225,101.409744308,110.298527021,99.922420865,93.011737274,69.831365056,121.262923498,75.909998931,85.30939504,88.337050125,70.068093122,82.310351988,100.635256195,109.969805994,94.848512702,95.217735873,92.944800648,94.504883822,90.170790955,83.813524277,107.357610491,94.412756581,101.214409377,87.448271833,178.18383141
1995-02-28,309.817262275,159.388604351,223.49000159,151.493194657,244.810310196,138.725690698,624.273512924,768.556394779,295.384590551,59.105022968,61.734893307,59.004719272,57.237068497,78.386749213,125.795106262,64.959849291,62.90539766,135.038793003,66.3200892,33.923105452,113.310038382,78.178682348,42.67367447,92.945506743,85.773657954,75.27167039,99.141207332,106.632234892,100.382265177,84.89407007,70.462338619,118.135783784,77.502716201,85.549148648,87.584774092,70.298739497,71.419736184,98.340759346,111.257588181,94.641945436,95.567875956,93.58942873,98.054421948,90.138714418,83.504740862,104.265323714,89.789627967,100.650443922,89.671920697,168.08482668
1995-03-31,302.305911885,156.774972054,220.351798972,151.573906257,243.240936749,135.581947236,602.764890603,736.022475193,293.407130243,57.757225066,56.807136051,58.604888935,57.214239404,79.241618399,129.41585789,63.698843303,62.872058263,133.878953607,65.620897616,33.592022425,127.276907723,76.687912661,41.647627867,92.129432543,81.902565752,74.208366643,99.768396653,107.171179138,106.321642722,86.417199051,71.982264038,119.050128006,75.55467873,85.763874444,87.187282642,70.533270461,77.485084842,99.095706373,108.422081995,94.915043893,96.15334292,93.58828366,96.367859898,89.97325685,84.140809766,103.587512959,90.456736433,101.756262363,86.075278012,171.218709639
1995-04-30,300.924166946,156.339360052,227.791850737,149.320456176,261.190761203,132.301026782,600.791504336,761.009523157,270.790848233,56.797221186,57.640879316,57.842716814,56.698816715,75.395358122,126.921368321,48.351481937,60.531156596,132.854749284,67.329679804,34.264904072,124.518766557,76.796817781,40.930052534,94.490364444,80.010802989,69.682305082,100.971626638,107.503564486,100.48767177,85.165714365,72.260879982,127.635180568,75.942821596,85.299575015,88.227409084,68.275074773,74.765348951,98.2655787,116.976996923,95.795674731,95.445003703,93.784035752,96.56094274,91.230911458,84.759607678,110.443269517,95.556176134,99.860225913,91.236118929,166.072667528
1995-05-31,296.404291852,150.226619344,217.247575851,150.446789987,227.910796257,128.359359344,586.555710385,731.740350148,274.007975558,57.286585665,59.371629768,56.821399792,56.434220803,74.371929878,128.387793876,66.445400317,56.30956433,131.781549441,66.096889655,34.296002492,134.587749146,74.517117741,40.905606268,91.328468482,73.08593788,69.669277789,101.642367772,110.315998039,101.218347446,87.43766456,72.646118735,124.476969714,75.998767038,85.426555643,86.456011901,68.157368477,88.767469334,96.926539119,116.925097256,95.851176688,96.172834594,94.538530783,100.458246111,91.30919664,84.230964948,107.212652035,93.091551219,99.853150765,90.031914949,170.217160947
1995-06-30,294.790192074,151.83573185,212.777776802,151.559720197,247.310212786,128.125656621,582.482940346,720.565522177,279.02887686,57.059801949,57.059638284,56.812444951,56.470381103,71.829685597,122.10587421,64.359232694,55.540001632,131.703650894,63.681850942,33.463903606,129.909749955,73.673725461,35.131933866,88.295764853,72.822797991,70.667315122,100.439145505,108.841140486,105.830583071,87.787726857,69.5632384,120.095725058,75.783416335,84.901514183,86.735687576,67.933584578,85.029332667,101.12375951,111.75309911,95.200694278,94.195893686,94.235226336,100.514813704,91.648155154,84.929017908,106.389118011,92.535048049,102.653318529,84.483511514,173.980491468
1995-07-31,302.240499822,154.605367059,237.396964671,151.713202954,254.645578373,129.607867189,595.981390943,745.554071479,274.998886171,57.45353843,57.040555745,58.744283721,57.196569545,73.272849326,123.254941904,67.8124522,56.161943798,130.862304576,68.618856452,36.475465177,141.039890856,75.579219116,43.433103907,92.868542886,70.377971218,84.464977981,99.481216983,105.927419879,99.622104525,89.838259553,69.328191785,125.741739558,72.600453601,86.043433151,88.017556075,69.709748392,79.386514981,112.725283585,116.281728053,94.99557124,92.955998273,95.220771497,96.897883238,89.973675696,83.713948513,104.202122943,90.247337635,98.000144716,95.929756292,175.918893419
1995-08-31,292.125209095,152.744303114,230.119432717,149.310227357,241.128103861,129.075377696,571.012644451,698.281544751,291.261815558,57.079238788,59.185363213,59.144689783,56.527394049,71.771283909,136.714265489,59.731174644,54.365444075,127.59116338,69.134305859,39.241838043,131.137400059,76.891586643,42.491049309,93.872703804,74.807079645,87.121536107,98.818649799,106.215741117,104.835322978,85.712110986,69.572407798,120.687703795,70.394800533,85.567011111,87.483311142,67.410571677,79.524324452,112.645483661,114.972169501,94.862664809,95.191031864,94.82423957,91.877707449,89.932435606,83.500463413,107.430909211,93.504917449,101.076411073,88.803395662,169.690109596
1995-09-30,295.041441543,152.734118097,236.384281226,148.816016351,222.765994551,132.017678449,581.085697705,720.602373411,269.55892727,56.985601676,55.54599097,58.604618866,57.211196869,70.712138134,115.957741709,58.787257573,56.023792215,128.589960127,70.219159379,38.739970598,140.338043668,75.702731702,40.270584376,97.516839616,73.228095385,89.112463959,101.084135113,108.905429064,105.990983112,86.866215763,73.873102418,127.396924047,69.102584119,85.585975571,87.760888046,69.920351466,80.189356166,108.340852826,109.733802895,96.740093971,98.108059979,95.351943321,96.543869815,91.543614849,83.90234834,110.492110919,95.194335464,101.736219795,85.667789774,169.143781489
1995-10-31,294.965439626,152.657148553,235.036023761,150.273153091,219.882628323,132.206595147,586.436870731,725.887967575,266.005317441,58.016660454,56.693089157,56.781021698,57.59968,74.396133502,126.174179807,73.158839352,54.763270288,144.728557472,67.826241506,36.765529204,129.472915761,75.939036248,46.614804381,91.374210636,72.978312872,82.279097067,101.119224502,109.331791212,102.842810956,88.723104067,67.145179158,126.891162885,77.338553361,85.926583528,88.795734094,70.233902514,77.372858184,119.522400985,109.586630184,96.101154258,98.155221667,95.300824364,95.682930148,91.708717802,83.743824494,109.321685244,95.035196645,98.729179065,86.494755032,179.816152501
1995-11-30,293.922543221,152.857606749,232.880388837,154.064113902,220.619836492,130.890817885,578.737311572,692.292803058,278.799378928,58.636754773,60.625230198,56.558114255,57.537045913,75.75907112,130.518433362,65.746711303,55.865639051,145.552355244,70.280601182,38.472392016,134.592525,77.428756793,41.945889559,98.419753878,71.747010725,86.143779202,100.556798044,107.945766729,102.080702656,87.794496602,70.084034035,123.698701636,77.243514789,86.204874399,88.747657739,68.88421185,89.366744692,116.034552307,110.487580394,96.275731182,97.175997627,95.37266834,102.348122231,91.565993472,84.339152598,109.583955197,95.073341571,100.497767784,86.539542389,180.502160833
1995-12-31,294.645306793,149.524524631,221.562016109,150.979589059,209.572884614,130.194550867,588.369846864,723.076264313,271.392756971,57.89593678,59.445593301,57.610155844,58.112127081,74.173153425,115.123591493,71.528554935,58.125313522,145.108055818,73.066817689,38.558074156,142.074525132,81.015876403,40.924943503,101.602750481,70.962666298,86.313642744,100.755643169,113.370754771,101.010378207,86.716728573,65.443852029,120.751188035,76.873749614,86.430994228,89.162164931,69.102314722,85.190023486,115.485240442,113.040482327,96.756803672,98.421937624,95.982994325,98.797384624,91.85571852,83.163779223,109.790609883,94.877056311,101.705010706,88.167548267,169.031028344
1996-01-31,274.716543108,148.731557491,207.959720062,147.646929243,191.849901487,134.895645745,531.101339386,658.543838839,258.046198612,58.093007347,59.823278154,60.338672569,58.010066989,74.898168556,121.627730102,64.037295256,59.818513519,133.175614971,66.865895066,35.559303287,139.033878411,79.90409018,43.331082741,85.193556986,69.749082306,79.104014811,99.904425108,109.951422117,98.727976687,80.407687972,68.762223834,125.400605114,79.214475803,86.072542875,87.803864692,69.889036328,90.923799687,94.281625087,107.940565649,96.524731354,98.28134778,96.263606513,101.249821281,90.25896231,84.772733732,108.47477351,94.125309384,100.932376348,87.660674208,171.935507398
1996-02-29,272.533155033,148.93063768,215.289788694,151.8804367,214.254395133,130.874949053,516.428617594,649.867229667,242.896309676,58.10865355,58.580784952,61.122819389,58.457173745,72.837047323,123.230205653,57.07519033,57.571099557,130.451714577,68.395676537,37.037621688,143.979739827,80.417023369,42.777744988,90.250655166,64.343933661,79.881142358,99.609932278,107.841259227,107.629848849,81.841274996,68.401774871,123.956875182,106.056053281,86.327889854,88.77050499,68.673816781,92.093893827,94.900830237,107.224657899,97.106218609,98.639829188,96.900627852,102.336647924,90.128816689,84.746926113,114.565642508,99.235189525,102.744909982,86.670105213,184.76017479
1996-03-31,273.306641713,148.970575754,203.383605004,150.15323433,196.887418194,134.964147652,535.973665472,667.656748472,246.956818573,58.615989808,58.087827233,60.83636614,58.219046236,72.565045256,119.80880256,68.1756107,56.054500435,132.365648167,66.891054801,38.374727086,127.027359983,73.741868011,43.851132661,90.885639459,65.725823201,79.141690084,101.22948411,111.57335019,101.025480474,84.255642995,67.990599048,124.263119464,80.149257712,86.236317457,88.974511363,71.019251042,88.155248315,94.252858727,108.625754147,97.528700947,97.51626245,96.983803895,100.501095856,90.640518665,85.343602423,113.374500117,98.425951719,102.269108869,88.562042384,184.83130138
1996-04-30,266.3871876,149.667802482,212.658375001,151.499772217,209.387340469,130.732890543,505.224484765,631.774209052,235.382202366,59.021585587,60.097480765,60.379323318,59.184253621,73.249254323,116.242128182,59.110668583,59.67309622,128.787253265,70.204744149,38.876863629,158.46983082,74.508684157,44.055259554,89.23730663,65.335002402,86.095931695,96.420821945,102.025727506,106.759337466,80.161093109,66.840035483,122.546441896,75.667888482,85.205356175,88.235713817,71.147140379,83.976456719,93.620230932,107.393416717,96.214529796,95.238617301,97.380584445,99.906394793,90.215792148,85.030878818,109.680335623,95.668362468,100.326218136,85.997799602,181.094165533
1996-05-31,263.027806886,146.796762614,203.16073132,152.23435257,212.38987535,126.594887491,500.36897471,623.582162169,228.322285657,58.404783313,55.580056278,61.18164023,59.077288023,77.014271208,122.340794745,60.485256628,63.389622049,127.260294338,66.850052143,40.269960491,147.893948907,75.598048388,47.713894601,85.224345974,67.318017943,85.851375554,97.896654955,104.632935055,106.974613185,81.895528444,66.304510891,124.508975426,79.504255447,84.506929071,87.103537185,70.311228894,80.760843881,91.595247555,105.452542818,97.254661082,96.536709125,97.212141211,97.718413688,89.298188765,86.024053703,112.173334128,98.314457712,103.75684364,87.174671847,173.826927456
1996-06-30,268.89957462,150.787819289,213.655325308,151.421515822,212.327537407,132.668134082,512.757940235,639.37091149,232.212123997,59.370139286,60.448709984,61.615637304,59.729135885,75.015897324,119.923030633,56.160309452,60.94729867,131.236287462,68.242753423,40.575779765,148.63961228,76.182490098,45.857981301,84.424397645,65.169671604,87.523370184,100.507722512,111.766996516,105.351748145,81.951623864,68.048753125,123.119026766,77.769300111,85.832070093,88.644208563,72.642378589,84.64485146,95.155196531,108.532457053,98.503552138,98.323561931,98.395786516,103.059580309,90.887682296,86.188515086,110.987757489,95.939848152,100.267952346,91.382052738,177.029123062
1996-07-31,260.246327593,153.531763314,211.691003878,155.232779289,210.498818789,135.181441347,480.773516707,591.348974457,239.355663002,58.524427723,57.303071367,59.416459691,58.782637351,71.419956716,114.049906345,50.307845997,58.983653275,126.145721952,67.875674584,42.700042235,138.116508169,75.46908832,48.048048673,83.447758206,65.711614298,79.794426119,102.041350616,110.191737416,112.274351634,88.342206486,67.00717922,134.151340875,74.107047914,86.390307255,88.125163601,74.202821097,91.167317095,90.350366204,107.047043939,98.673614911,99.714435228,97.562544888,112.872833603,90.781140574,88.598955013,113.791707268,98.721529714,101.924623118,83.116373142,176.025530675
1996-08-31,264.456292168,154.963047485,214.982066395,156.613684679,215.348383971,135.385825845,489.866864818,604.900726863,249.500032217,60.53571296,64.487443199,58.960992059,60.115111112,75.755921816,117.929248506,60.041316905,62.384881856,135.245054837,63.888048611,39.503566485,134.64313088,74.458391873,46.739504758,76.206956754,60.310281742,81.045663106,98.608682949,104.145700087,109.310474147,87.748249267,67.756697402,136.67095327,86.535755167,86.164491703,90.135400027,72.077643696,61.463734052,90.32222188,108.089978645,98.677400954,101.368604124,97.98562594,103.861462814,91.237521415,86.954224049,105.78787962,94.018072293,105.216422957,80.651124955,179.185844029
1996-09-30,256.790517032,150.728269121,211.411503859,153.855777098,213.129149529,131.111357733,479.767801346,592.32827496,235.027531728,60.051625648,60.371590109,60.092686023,59.887274275,73.570619115,117.733587652,65.346624099,59.133103987,125.473208382,66.531380884,43.43224494,146.944272352,74.129754848,51.212301772,81.843770013,61.027272414,81.819231172,98.638196538,106.337652919,104.596287547,82.112597885,68.003547441,126.556761634,73.330786026,86.15661265,89.109034559,73.696858532,76.776445464,88.094592275,107.786931185,99.262860383,101.929519152,98.322702657,103.759873062,90.084546579,90.046153901,108.574767755,96.355184603,104.208700788,84.991144751,166.357043283
1996-10-31,257.911584187,152.783391153,199.702500269,155.492948488,223.375883675,132.919762582,476.011826304,587.107342315,234.960416265,58.962790103,56.649454148,61.361964219,59.770930388,76.096806385,112.394278289,82.389849314,62.85288015,122.420368467,68.244231695,43.511566154,158.508687184,75.119407033,50.982882807,82.897616766,62.270999662,72.598033921,99.204584544,106.498739442,105.882488223,84.779096699,69.219120326,124.652987175,78.509409212,85.170235115,87.576038781,71.087831462,79.127923884,93.992040224,106.913667147,98.217512725,101.591931269,97.917655327,96.903114258,90.408115184,88.203624171,109.299486409,96.183787238,106.323743757,83.298578743,172.486157141
1996-11-30,258.461979177,153.015233879,199.199023786,154.661261454,234.820307782,132.549446228,479.94576709,587.293342543,233.551963137,59.053318209,55.906554119,61.723984919,60.563885103,74.650058019,110.796079699,67.397167723,62.244605997,124.265772401,69.27700089,42.6054606,179.783654669,74.347326959,61.561105323,83.610527391,66.509568487,73.89171527,98.29278397,103.252675815,105.502185834,84.711088937,66.680535048,126.383875772,76.493164388,85.10530659,88.613781611,70.498214991,76.11768715,91.114936823,108.025619705,98.371164773,98.232077195,97.835700611,101.441409445,89.89966035,88.890977974,112.434214116,98.956693535,103.868707528,87.902931579,174.021250494
1996-12-31,253.136689143,148.623402022,205.829263633,152.652193582,216.488142911,128.251047488,469.867188591,584.259083035,221.957017347,59.961439011,59.945425329,61.97677316,60.569565902,77.512666925,115.47803069,65.452189952,65.729107631,123.125321722,65.870933502,44.664038817,149.223597793,72.409827294,62.826110921,74.521501266,65.9165946,73.745846801,98.352838923,98.863412633,120.171062008,86.875474999,70.863177501,128.966362184,77.804127897,85.561887831,88.682299339,70.721033461,82.278525412,90.182542987,110.990751786,98.283818182,101.565132638,97.787684382,101.08818362,89.178472455,89.075066796,110.196859937,96.715745536,103.646576034,96.96003413,165.605367456
1997-01-31,248.227110447,151.447230191,196.999138049,156.99872736,224.665079169,131.031570696,450.324765018,556.852461732,223.885791568,60.15172506,58.040310751,61.780295936,61.145093455,77.557283022,116.021667585,59.247214023,66.22868349,120.368283898,68.254923209,44.808044261,141.159050554,73.940419174,63.078930722,84.707194603,65.521381794,77.921177521,97.976461151,98.08660084,115.48907126,94.288164243,67.09370969,122.4693288,82.924428084,86.062106797,87.708756303,72.000137888,74.181368151,134.093053611,106.344176236,98.520875465,98.149904706,97.790379425,102.010809212,89.984471814,89.522532245,112.311492037,99.286541209,106.872229618,80.775573573,165.63606377
1997-02-28,251.822424261,154.042971993,200.138180919,156.426776324,224.521599063,134.097091993,460.318567901,566.398456026,234.41370654,61.088230531,60.716515919,62.43696699,61.642717536,79.212059437,117.560664419,103.747597828,62.334254359,125.597299932,67.522099377,45.791247591,153.75133126,67.75283686,64.171425521,79.106802911,73.285584727,77.528583179,99.650468615,101.488107989,107.042466628,99.526659345,68.307314092,121.66816343,80.973649777,86.741410999,88.898737357,73.529049537,74.344473129,101.32826943,109.966424111,99.724362069,99.522333175,97.398843457,107.132997535,90.381907631,90.192502571,117.333824419,99.986600255,104.071423215,85.121312579,172.666666903
1997-03-31,251.469474162,150.27901231,206.193862192,154.750865295,220.79329317,128.829730805,452.098549506,556.43586255,228.258399794,62.002330657,60.097253478,63.424613792,63.055537368,82.808564293,116.814580686,82.526370033,70.726198038,121.916797264,70.755415508,48.210434021,128.912659025,76.672113843,65.709207981,81.755522329,72.418430139,77.777603052,100.553230003,102.300783647,110.989278019,98.307956336,68.894763033,120.148747935,80.113222312,87.431745399,90.081943423,73.576926804,81.901715375,102.696512486,110.974823139,98.015382562,97.937069585,97.842686002,106.899039502,89.762222929,89.595490489,113.71529945,99.238910323,100.19727003,87.306759275,165.432011751
1997-04-30,256.694749045,156.699982493,211.404377541,161.584252444,223.727565616,137.578095187,464.034667229,555.66025642,251.299157947,62.683243816,64.064800601,64.591247291,62.958631271,80.911785907,118.085830077,84.976567159,67.949810097,124.521979982,85.369257823,51.511313163,147.501305421,93.166445525,60.319178157,111.659404045,72.944216642,78.486217057,104.188083318,108.198308343,107.390769554,107.962718931,71.134046598,118.935916764,95.752174284,87.618424076,90.969656635,73.881848445,77.479994129,94.135112314,108.606708063,101.832644957,104.324068972,97.801592703,112.20012,92.293393672,91.522602489,118.066775426,101.052618723,105.547429394,93.073045601,178.704442248
1997-05-31,253.592229491,155.505875641,211.7734033,161.920818559,213.15926345,136.463907781,461.793678031,557.423043704,240.984829076,62.830916643,60.715301547,65.105942952,64.084622999,80.562548265,114.779308024,69.572194587,69.940270002,124.656281502,71.720962641,52.380551379,150.083020255,75.944131223,66.357727938,78.321880794,71.001252306,79.358692105,100.743597001,101.729957205,114.285883334,100.788528279,69.984717595,115.363413146,85.401844236,88.029189862,92.040995993,74.674555746,69.907982194,112.934480347,110.297709461,99.619953926,98.79280398,97.258653596,105.188548028,92.200271674,89.93302301,115.776639825,100.497154997,105.603844905,88.51193038,162.212404218
1997-06-30,255.006169211,158.072963773,215.779170998,160.051016294,224.679607367,138.736264988,453.838379983,547.874511848,246.929765279,63.808242566,63.162616503,66.152057449,64.62746443,87.133878749,121.378364057,87.055900576,74.819855551,123.592666861,74.124769845,54.352188187,146.121556719,78.095384494,79.273075051,86.739924757,72.458109249,78.4953624,101.478194507,102.363524492,108.157696329,102.083624543,73.565922679,119.047255692,85.831727008,89.036573961,92.527918748,76.054167474,76.93193079,91.988137146,110.639051269,98.947151804,98.792223547,97.041887321,108.269570703,91.576063402,91.362691761,112.533826513,100.069685899,103.172047596,87.234163092,169.3227187
1997-07-31,250.680283626,157.078523921,205.118766707,163.216869462,218.396709365,137.828464281,443.757339982,532.561341611,242.40437526,65.481435937,65.638778431,68.102539396,66.383375162,89.338447922,119.428602184,106.579194208,75.895440821,143.411452408,74.10765087,55.765000059,140.49235079,76.715125843,69.83815023,83.290176299,72.496961107,72.564677018,101.76768529,107.209946755,109.809623873,95.436896934,74.586242451,111.887920981,86.238748627,90.503764399,94.029044761,76.256775017,80.21573181,109.91066419,113.155960822,98.623750243,97.511986326,97.003048972,109.414247998,93.057279614,89.340398179,113.906541748,101.256387299,105.639342214,84.610757522,156.496803218
1997-08-31,253.173028291,159.45640018,210.701016518,163.236257492,228.792493704,138.951495961,443.210452105,552.060458313,208.857111447,65.595971888,66.439045445,69.352970773,66.668899816,87.239961313,115.250222943,90.153641555,75.791297659,127.861558876,79.858309765,56.443495849,166.700412352,86.795397434,65.684721214,94.702719933,75.170350281,72.112425191,106.479669736,107.316101035,115.78223849,128.962179492,72.66856695,114.979128755,81.193380543,92.114516865,94.836145086,77.271071832,78.615340468,129.187883734,114.53866461,99.23327812,97.147443516,97.42671854,99.708135587,91.900288729,89.94427755,116.399729173,103.887914841,103.089424118,90.436221817,164.177997442
